set_id,cue_family,cue_word,condition,context_k,target_mass,mass_VERB,mass_NOUN,mass_ADJ,mass_NP_START,mass_PARTICIPLE,mass_CLAUSE_START
10,infinitival_to,to,CONTENT_SCRAMBLED,2,0.6493682779619121,0.6493682779619121,,,,,
10,infinitival_to,to,CONTENT_SCRAMBLED,4,0.6376729567491566,0.6376729567491566,,,,,
10,infinitival_to,to,CONTENT_SCRAMBLED,8,0.6376729567491566,0.6376729567491566,,,,,
10,infinitival_to,to,CONTENT_SCRAMBLED,full,0.6376729567491566,0.6376729567491566,,,,,
10,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
10,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.13111906727863243,0.13111906727863243,,,,,
10,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.0981710316191311,0.0981710316191311,,,,,
10,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.0981710316191311,0.0981710316191311,,,,,
10,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.0981710316191311,0.0981710316191311,,,,,
10,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
10,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
10,infinitival_to,to,CUE_DELETED,4,0.0,0.0,,,,,
10,infinitival_to,to,CUE_DELETED,8,0.0,0.0,,,,,
10,infinitival_to,to,CUE_DELETED,full,0.0,0.0,,,,,
11,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
11,infinitival_to,to,SENTENCE,2,0.24917719890800072,0.24917719890800072,,,,,
11,infinitival_to,to,SENTENCE,4,0.6619167588978598,0.6619167588978598,,,,,
11,infinitival_to,to,SENTENCE,8,0.6619167588978598,0.6619167588978598,,,,,
11,infinitival_to,to,SENTENCE,full,0.6619167588978598,0.6619167588978598,,,,,
11,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
11,infinitival_to,to,JABBERWOCKY,2,0.24917719890800072,0.24917719890800072,,,,,
11,infinitival_to,to,JABBERWOCKY,4,0.2766974135884084,0.2766974135884084,,,,,
11,infinitival_to,to,JABBERWOCKY,8,0.2766974135884084,0.2766974135884084,,,,,
11,infinitival_to,to,JABBERWOCKY,full,0.2766974135884084,0.2766974135884084,,,,,
11,infinitival_to,to,FULL_SCRAMBLED,1,0.004076306955539621,0.004076306955539621,,,,,
11,infinitival_to,to,FULL_SCRAMBLED,2,0.00440166934276931,0.00440166934276931,,,,,
11,infinitival_to,to,FULL_SCRAMBLED,4,0.0036512927545118146,0.0036512927545118146,,,,,
11,infinitival_to,to,FULL_SCRAMBLED,8,0.0036512927545118146,0.0036512927545118146,,,,,
11,infinitival_to,to,FULL_SCRAMBLED,full,0.0036512927545118146,0.0036512927545118146,,,,,
11,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
11,infinitival_to,to,CONTENT_SCRAMBLED,2,0.23991940531414002,0.23991940531414002,,,,,
11,infinitival_to,to,CONTENT_SCRAMBLED,4,0.29504018342413474,0.29504018342413474,,,,,
11,infinitival_to,to,CONTENT_SCRAMBLED,8,0.29504018342413474,0.29504018342413474,,,,,
11,infinitival_to,to,CONTENT_SCRAMBLED,full,0.29504018342413474,0.29504018342413474,,,,,
11,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
11,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.0244330674468074,0.0244330674468074,,,,,
11,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.015107475672266446,0.015107475672266446,,,,,
11,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.015107475672266446,0.015107475672266446,,,,,
11,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.015107475672266446,0.015107475672266446,,,,,
11,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
11,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
11,infinitival_to,to,CUE_DELETED,4,0.00017221878078998998,0.00017221878078998998,,,,,
11,infinitival_to,to,CUE_DELETED,8,0.00017221878078998998,0.00017221878078998998,,,,,
11,infinitival_to,to,CUE_DELETED,full,0.00017221878078998998,0.00017221878078998998,,,,,
12,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
12,infinitival_to,to,SENTENCE,2,0.24917719890800072,0.24917719890800072,,,,,
12,infinitival_to,to,SENTENCE,4,0.5677878208516631,0.5677878208516631,,,,,
12,infinitival_to,to,SENTENCE,8,0.5677878208516631,0.5677878208516631,,,,,
12,infinitival_to,to,SENTENCE,full,0.5677878208516631,0.5677878208516631,,,,,
12,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
12,infinitival_to,to,JABBERWOCKY,2,0.24917719890800072,0.24917719890800072,,,,,
12,infinitival_to,to,JABBERWOCKY,4,0.1555491437393357,0.1555491437393357,,,,,
12,infinitival_to,to,JABBERWOCKY,8,0.1555491437393357,0.1555491437393357,,,,,
12,infinitival_to,to,JABBERWOCKY,full,0.1555491437393357,0.1555491437393357,,,,,
12,infinitival_to,to,FULL_SCRAMBLED,1,0.001951079051650595,0.001951079051650595,,,,,
12,infinitival_to,to,FULL_SCRAMBLED,2,0.0043610554857878014,0.0043610554857878014,,,,,
12,infinitival_to,to,FULL_SCRAMBLED,4,0.006856136446003802,0.006856136446003802,,,,,
12,infinitival_to,to,FULL_SCRAMBLED,8,0.006856136446003802,0.006856136446003802,,,,,
12,infinitival_to,to,FULL_SCRAMBLED,full,0.006856136446003802,0.006856136446003802,,,,,
12,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
12,infinitival_to,to,CONTENT_SCRAMBLED,2,0.27061863883864135,0.27061863883864135,,,,,
12,infinitival_to,to,CONTENT_SCRAMBLED,4,0.131955478573218,0.131955478573218,,,,,
12,infinitival_to,to,CONTENT_SCRAMBLED,8,0.131955478573218,0.131955478573218,,,,,
12,infinitival_to,to,CONTENT_SCRAMBLED,full,0.131955478573218,0.131955478573218,,,,,
12,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
12,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.0244330674468074,0.0244330674468074,,,,,
12,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.01568287704139948,0.01568287704139948,,,,,
12,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.01568287704139948,0.01568287704139948,,,,,
12,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.01568287704139948,0.01568287704139948,,,,,
12,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
12,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
12,infinitival_to,to,CUE_DELETED,4,0.00025048325187526643,0.00025048325187526643,,,,,
12,infinitival_to,to,CUE_DELETED,8,0.00025048325187526643,0.00025048325187526643,,,,,
12,infinitival_to,to,CUE_DELETED,full,0.00025048325187526643,0.00025048325187526643,,,,,
13,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
13,infinitival_to,to,SENTENCE,2,0.4008344370377017,0.4008344370377017,,,,,
13,infinitival_to,to,SENTENCE,4,0.36338488101318944,0.36338488101318944,,,,,
13,infinitival_to,to,SENTENCE,8,0.36338488101318944,0.36338488101318944,,,,,
13,infinitival_to,to,SENTENCE,full,0.36338488101318944,0.36338488101318944,,,,,
13,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
13,infinitival_to,to,JABBERWOCKY,2,0.4008344370377017,0.4008344370377017,,,,,
13,infinitival_to,to,JABBERWOCKY,4,0.41337028501948225,0.41337028501948225,,,,,
13,infinitival_to,to,JABBERWOCKY,8,0.41337028501948225,0.41337028501948225,,,,,
13,infinitival_to,to,JABBERWOCKY,full,0.41337028501948225,0.41337028501948225,,,,,
13,infinitival_to,to,FULL_SCRAMBLED,1,0.05292612907214789,0.05292612907214789,,,,,
13,infinitival_to,to,FULL_SCRAMBLED,2,0.04470701900572749,0.04470701900572749,,,,,
13,infinitival_to,to,FULL_SCRAMBLED,4,0.09618998810765333,0.09618998810765333,,,,,
13,infinitival_to,to,FULL_SCRAMBLED,8,0.09618998810765333,0.09618998810765333,,,,,
13,infinitival_to,to,FULL_SCRAMBLED,full,0.09618998810765333,0.09618998810765333,,,,,
13,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
13,infinitival_to,to,CONTENT_SCRAMBLED,2,0.4008344370377017,0.4008344370377017,,,,,
13,infinitival_to,to,CONTENT_SCRAMBLED,4,0.41337028501948225,0.41337028501948225,,,,,
13,infinitival_to,to,CONTENT_SCRAMBLED,8,0.41337028501948225,0.41337028501948225,,,,,
13,infinitival_to,to,CONTENT_SCRAMBLED,full,0.41337028501948225,0.41337028501948225,,,,,
13,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.05292612907214789,0.05292612907214789,,,,,
13,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.04470701900572749,0.04470701900572749,,,,,
13,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.09618998810765333,0.09618998810765333,,,,,
13,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.09618998810765333,0.09618998810765333,,,,,
13,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.09618998810765333,0.09618998810765333,,,,,
13,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
13,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
13,infinitival_to,to,CUE_DELETED,4,8.217861977755092e-05,8.217861977755092e-05,,,,,
13,infinitival_to,to,CUE_DELETED,8,8.217861977755092e-05,8.217861977755092e-05,,,,,
13,infinitival_to,to,CUE_DELETED,full,8.217861977755092e-05,8.217861977755092e-05,,,,,
14,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
14,infinitival_to,to,SENTENCE,2,0.39877083519968437,0.39877083519968437,,,,,
14,infinitival_to,to,SENTENCE,4,0.5986274154456623,0.5986274154456623,,,,,
14,infinitival_to,to,SENTENCE,8,0.5986274154456623,0.5986274154456623,,,,,
14,infinitival_to,to,SENTENCE,full,0.5986274154456623,0.5986274154456623,,,,,
14,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
14,infinitival_to,to,JABBERWOCKY,2,0.39877083519968437,0.39877083519968437,,,,,
14,infinitival_to,to,JABBERWOCKY,4,0.49713345142663456,0.49713345142663456,,,,,
14,infinitival_to,to,JABBERWOCKY,8,0.49713345142663456,0.49713345142663456,,,,,
14,infinitival_to,to,JABBERWOCKY,full,0.49713345142663456,0.49713345142663456,,,,,
14,infinitival_to,to,FULL_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
14,infinitival_to,to,FULL_SCRAMBLED,2,0.2555459138529841,0.2555459138529841,,,,,
14,infinitival_to,to,FULL_SCRAMBLED,4,0.2408544453282957,0.2408544453282957,,,,,
14,infinitival_to,to,FULL_SCRAMBLED,8,0.2408544453282957,0.2408544453282957,,,,,
14,infinitival_to,to,FULL_SCRAMBLED,full,0.2408544453282957,0.2408544453282957,,,,,
14,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
14,infinitival_to,to,CONTENT_SCRAMBLED,2,0.2550148288573837,0.2550148288573837,,,,,
14,infinitival_to,to,CONTENT_SCRAMBLED,4,0.1898066569265211,0.1898066569265211,,,,,
14,infinitival_to,to,CONTENT_SCRAMBLED,8,0.1898066569265211,0.1898066569265211,,,,,
14,infinitival_to,to,CONTENT_SCRAMBLED,full,0.1898066569265211,0.1898066569265211,,,,,
14,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
14,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.03590975575207267,0.03590975575207267,,,,,
14,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.01126716285943985,0.01126716285943985,,,,,
14,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.01126716285943985,0.01126716285943985,,,,,
14,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.01126716285943985,0.01126716285943985,,,,,
14,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
14,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
14,infinitival_to,to,CUE_DELETED,4,0.0,0.0,,,,,
14,infinitival_to,to,CUE_DELETED,8,0.0,0.0,,,,,
14,infinitival_to,to,CUE_DELETED,full,0.0,0.0,,,,,
15,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
15,infinitival_to,to,SENTENCE,2,0.6693769425837672,0.6693769425837672,,,,,
15,infinitival_to,to,SENTENCE,4,0.5135743562277639,0.5135743562277639,,,,,
15,infinitival_to,to,SENTENCE,8,0.5135743562277639,0.5135743562277639,,,,,
15,infinitival_to,to,SENTENCE,full,0.5135743562277639,0.5135743562277639,,,,,
15,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
15,infinitival_to,to,JABBERWOCKY,2,0.6693769425837672,0.6693769425837672,,,,,
15,infinitival_to,to,JABBERWOCKY,4,0.41294706504413625,0.41294706504413625,,,,,
15,infinitival_to,to,JABBERWOCKY,8,0.41294706504413625,0.41294706504413625,,,,,
15,infinitival_to,to,JABBERWOCKY,full,0.41294706504413625,0.41294706504413625,,,,,
15,infinitival_to,to,FULL_SCRAMBLED,1,0.0028938889081473462,0.0028938889081473462,,,,,
15,infinitival_to,to,FULL_SCRAMBLED,2,0.0028417241883289535,0.0028417241883289535,,,,,
15,infinitival_to,to,FULL_SCRAMBLED,4,0.0033663956382952165,0.0033663956382952165,,,,,
15,infinitival_to,to,FULL_SCRAMBLED,8,0.0033663956382952165,0.0033663956382952165,,,,,
15,infinitival_to,to,FULL_SCRAMBLED,full,0.0033663956382952165,0.0033663956382952165,,,,,
15,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
15,infinitival_to,to,CONTENT_SCRAMBLED,2,0.6693769425837672,0.6693769425837672,,,,,
15,infinitival_to,to,CONTENT_SCRAMBLED,4,0.41294706504413625,0.41294706504413625,,,,,
15,infinitival_to,to,CONTENT_SCRAMBLED,8,0.41294706504413625,0.41294706504413625,,,,,
15,infinitival_to,to,CONTENT_SCRAMBLED,full,0.41294706504413625,0.41294706504413625,,,,,
15,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.0019785111289820634,0.0019785111289820634,,,,,
15,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.001373374701870489,0.001373374701870489,,,,,
15,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.0050457126471883385,0.0050457126471883385,,,,,
15,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.0050457126471883385,0.0050457126471883385,,,,,
15,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.0050457126471883385,0.0050457126471883385,,,,,
15,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
15,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
15,infinitival_to,to,CUE_DELETED,4,0.002569209049397614,0.002569209049397614,,,,,
15,infinitival_to,to,CUE_DELETED,8,0.002569209049397614,0.002569209049397614,,,,,
15,infinitival_to,to,CUE_DELETED,full,0.002569209049397614,0.002569209049397614,,,,,
16,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
16,infinitival_to,to,SENTENCE,2,0.24917719890800072,0.24917719890800072,,,,,
16,infinitival_to,to,SENTENCE,4,0.6164059536422428,0.6164059536422428,,,,,
16,infinitival_to,to,SENTENCE,8,0.6164059536422428,0.6164059536422428,,,,,
16,infinitival_to,to,SENTENCE,full,0.6164059536422428,0.6164059536422428,,,,,
16,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
16,infinitival_to,to,JABBERWOCKY,2,0.24917719890800072,0.24917719890800072,,,,,
16,infinitival_to,to,JABBERWOCKY,4,0.20280126539728371,0.20280126539728371,,,,,
16,infinitival_to,to,JABBERWOCKY,8,0.20280126539728371,0.20280126539728371,,,,,
16,infinitival_to,to,JABBERWOCKY,full,0.20280126539728371,0.20280126539728371,,,,,
16,infinitival_to,to,FULL_SCRAMBLED,1,0.00472346357855713,0.00472346357855713,,,,,
16,infinitival_to,to,FULL_SCRAMBLED,2,0.00656312306819018,0.00656312306819018,,,,,
16,infinitival_to,to,FULL_SCRAMBLED,4,0.0030709286329511087,0.0030709286329511087,,,,,
16,infinitival_to,to,FULL_SCRAMBLED,8,0.0030709286329511087,0.0030709286329511087,,,,,
16,infinitival_to,to,FULL_SCRAMBLED,full,0.0030709286329511087,0.0030709286329511087,,,,,
16,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
16,infinitival_to,to,CONTENT_SCRAMBLED,2,0.29842955136700766,0.29842955136700766,,,,,
16,infinitival_to,to,CONTENT_SCRAMBLED,4,0.21451035836798837,0.21451035836798837,,,,,
16,infinitival_to,to,CONTENT_SCRAMBLED,8,0.21451035836798837,0.21451035836798837,,,,,
16,infinitival_to,to,CONTENT_SCRAMBLED,full,0.21451035836798837,0.21451035836798837,,,,,
16,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
16,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.0244330674468074,0.0244330674468074,,,,,
16,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.017974007147131488,0.017974007147131488,,,,,
16,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.017974007147131488,0.017974007147131488,,,,,
16,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.017974007147131488,0.017974007147131488,,,,,
16,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
16,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
16,infinitival_to,to,CUE_DELETED,4,0.0,0.0,,,,,
16,infinitival_to,to,CUE_DELETED,8,0.0,0.0,,,,,
16,infinitival_to,to,CUE_DELETED,full,0.0,0.0,,,,,
17,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
17,infinitival_to,to,SENTENCE,2,0.5862488315324299,0.5862488315324299,,,,,
17,infinitival_to,to,SENTENCE,4,0.48515065277024405,0.48515065277024405,,,,,
17,infinitival_to,to,SENTENCE,8,0.48515065277024405,0.48515065277024405,,,,,
17,infinitival_to,to,SENTENCE,full,0.48515065277024405,0.48515065277024405,,,,,
17,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
17,infinitival_to,to,JABBERWOCKY,2,0.5862488315324299,0.5862488315324299,,,,,
17,infinitival_to,to,JABBERWOCKY,4,0.45994825781235704,0.45994825781235704,,,,,
17,infinitival_to,to,JABBERWOCKY,8,0.45994825781235704,0.45994825781235704,,,,,
17,infinitival_to,to,JABBERWOCKY,full,0.45994825781235704,0.45994825781235704,,,,,
17,infinitival_to,to,FULL_SCRAMBLED,1,0.008522742697095964,0.008522742697095964,,,,,
17,infinitival_to,to,FULL_SCRAMBLED,2,0.004311617150960956,0.004311617150960956,,,,,
17,infinitival_to,to,FULL_SCRAMBLED,4,0.004952331037202384,0.004952331037202384,,,,,
17,infinitival_to,to,FULL_SCRAMBLED,8,0.004952331037202384,0.004952331037202384,,,,,
17,infinitival_to,to,FULL_SCRAMBLED,full,0.004952331037202384,0.004952331037202384,,,,,
17,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
17,infinitival_to,to,CONTENT_SCRAMBLED,2,0.5862488315324299,0.5862488315324299,,,,,
17,infinitival_to,to,CONTENT_SCRAMBLED,4,0.5513391787026194,0.5513391787026194,,,,,
17,infinitival_to,to,CONTENT_SCRAMBLED,8,0.5513391787026194,0.5513391787026194,,,,,
17,infinitival_to,to,CONTENT_SCRAMBLED,full,0.5513391787026194,0.5513391787026194,,,,,
17,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.018100650820997544,0.018100650820997544,,,,,
17,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.02973476359329652,0.02973476359329652,,,,,
17,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.020436057093320414,0.020436057093320414,,,,,
17,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.020436057093320414,0.020436057093320414,,,,,
17,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.020436057093320414,0.020436057093320414,,,,,
17,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
17,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
17,infinitival_to,to,CUE_DELETED,4,0.00012604288713191636,0.00012604288713191636,,,,,
17,infinitival_to,to,CUE_DELETED,8,0.00012604288713191636,0.00012604288713191636,,,,,
17,infinitival_to,to,CUE_DELETED,full,0.00012604288713191636,0.00012604288713191636,,,,,
18,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
18,infinitival_to,to,SENTENCE,2,0.45455713281262433,0.45455713281262433,,,,,
18,infinitival_to,to,SENTENCE,4,0.5373456413508393,0.5373456413508393,,,,,
18,infinitival_to,to,SENTENCE,8,0.5373456413508393,0.5373456413508393,,,,,
18,infinitival_to,to,SENTENCE,full,0.5373456413508393,0.5373456413508393,,,,,
18,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
18,infinitival_to,to,JABBERWOCKY,2,0.45455713281262433,0.45455713281262433,,,,,
18,infinitival_to,to,JABBERWOCKY,4,0.5067188671528129,0.5067188671528129,,,,,
18,infinitival_to,to,JABBERWOCKY,8,0.5067188671528129,0.5067188671528129,,,,,
18,infinitival_to,to,JABBERWOCKY,full,0.5067188671528129,0.5067188671528129,,,,,
18,infinitival_to,to,FULL_SCRAMBLED,1,0.004537530112429522,0.004537530112429522,,,,,
18,infinitival_to,to,FULL_SCRAMBLED,2,0.0077476914739236236,0.0077476914739236236,,,,,
18,infinitival_to,to,FULL_SCRAMBLED,4,0.005787392663478386,0.005787392663478386,,,,,
18,infinitival_to,to,FULL_SCRAMBLED,8,0.005787392663478386,0.005787392663478386,,,,,
18,infinitival_to,to,FULL_SCRAMBLED,full,0.005787392663478386,0.005787392663478386,,,,,
18,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
18,infinitival_to,to,CONTENT_SCRAMBLED,2,0.45455713281262433,0.45455713281262433,,,,,
18,infinitival_to,to,CONTENT_SCRAMBLED,4,0.5067188671528129,0.5067188671528129,,,,,
18,infinitival_to,to,CONTENT_SCRAMBLED,8,0.5067188671528129,0.5067188671528129,,,,,
18,infinitival_to,to,CONTENT_SCRAMBLED,full,0.5067188671528129,0.5067188671528129,,,,,
18,infinitival_to,to,FUNCTION_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
18,infinitival_to,to,FUNCTION_SCRAMBLED,2,0.13111906727863243,0.13111906727863243,,,,,
18,infinitival_to,to,FUNCTION_SCRAMBLED,4,0.04380388775462052,0.04380388775462052,,,,,
18,infinitival_to,to,FUNCTION_SCRAMBLED,8,0.04380388775462052,0.04380388775462052,,,,,
18,infinitival_to,to,FUNCTION_SCRAMBLED,full,0.04380388775462052,0.04380388775462052,,,,,
18,infinitival_to,to,CUE_DELETED,1,0.007719871093286201,0.007719871093286201,,,,,
18,infinitival_to,to,CUE_DELETED,2,0.0,0.0,,,,,
18,infinitival_to,to,CUE_DELETED,4,0.0,0.0,,,,,
18,infinitival_to,to,CUE_DELETED,8,0.0,0.0,,,,,
18,infinitival_to,to,CUE_DELETED,full,0.0,0.0,,,,,
19,infinitival_to,to,SENTENCE,1,0.06323957566200988,0.06323957566200988,,,,,
19,infinitival_to,to,SENTENCE,2,0.47853180106176296,0.47853180106176296,,,,,
19,infinitival_to,to,SENTENCE,4,0.43654236594738904,0.43654236594738904,,,,,
19,infinitival_to,to,SENTENCE,8,0.43654236594738904,0.43654236594738904,,,,,
19,infinitival_to,to,SENTENCE,full,0.43654236594738904,0.43654236594738904,,,,,
19,infinitival_to,to,JABBERWOCKY,1,0.06323957566200988,0.06323957566200988,,,,,
19,infinitival_to,to,JABBERWOCKY,2,0.47853180106176296,0.47853180106176296,,,,,
19,infinitival_to,to,JABBERWOCKY,4,0.35437694219581317,0.35437694219581317,,,,,
19,infinitival_to,to,JABBERWOCKY,8,0.35437694219581317,0.35437694219581317,,,,,
19,infinitival_to,to,JABBERWOCKY,full,0.35437694219581317,0.35437694219581317,,,,,
19,infinitival_to,to,FULL_SCRAMBLED,1,0.005025399485020898,0.005025399485020898,,,,,
19,infinitival_to,to,FULL_SCRAMBLED,2,0.0034496686930651776,0.0034496686930651776,,,,,
19,infinitival_to,to,FULL_SCRAMBLED,4,0.0010211925673502265,0.0010211925673502265,,,,,
19,infinitival_to,to,FULL_SCRAMBLED,8,0.0010211925673502265,0.0010211925673502265,,,,,
19,infinitival_to,to,FULL_SCRAMBLED,full,0.0010211925673502265,0.0010211925673502265,,,,,
19,infinitival_to,to,CONTENT_SCRAMBLED,1,0.06323957566200988,0.06323957566200988,,,,,
